Id,Age,GrLivArea,LotFrontage,LotArea,Fence,2ndFloor,Basement,Garage,target
1327.0,76.0,774.0,70.0,4270.0,False,False,True,False,79000.0
1328.0,26.0,816.0,60.0,6600.0,True,False,True,True,130500.0
1329.0,88.0,2792.0,60.0,10440.0,True,True,True,True,256000.0
1330.0,8.0,1632.0,63.0,9084.0,False,True,True,True,176500.0
1331.0,1.0,1588.0,85.0,10000.0,False,False,True,True,227000.0
1332.0,30.0,954.0,55.0,10780.0,False,False,True,True,132500.0
1333.0,71.0,816.0,67.0,8877.0,False,False,True,True,100000.0
1334.0,68.0,1360.0,60.0,7200.0,True,True,True,True,125500.0
1335.0,39.0,1365.0,24.0,2368.0,False,True,True,True,125000.0
1336.0,32.0,1334.0,80.0,9650.0,False,False,True,True,167900.0
1337.0,35.0,1656.0,87.0,9246.0,False,False,True,True,135000.0
1338.0,65.0,693.0,153.0,4118.0,False,False,True,False,52500.0
1339.0,4.0,1861.0,95.0,13450.0,False,True,True,True,200000.0
1340.0,34.0,864.0,120.0,9560.0,False,False,True,True,128500.0
1341.0,36.0,872.0,70.0,8294.0,True,False,True,True,123000.0
1342.0,5.0,1114.0,66.0,13695.0,False,False,True,True,155000.0
1343.0,5.0,2169.0,,9375.0,False,True,True,True,228500.0
1344.0,81.0,1913.0,57.0,7558.0,False,True,True,True,177000.0
1345.0,1.0,1456.0,85.0,11103.0,False,True,True,True,155835.0
1346.0,87.0,960.0,50.0,6000.0,False,False,True,True,108500.0
1347.0,38.0,2156.0,,20781.0,False,False,True,True,262500.0
1348.0,1.0,1776.0,93.0,15306.0,False,False,True,True,283463.0
1349.0,9.0,1494.0,,16196.0,False,False,True,True,215000.0
1350.0,136.0,2358.0,50.0,5250.0,False,True,True,False,122000.0
1351.0,40.0,2634.0,91.0,11643.0,False,True,True,True,200000.0
1352.0,46.0,1716.0,70.0,9247.0,False,True,True,True,171000.0
1353.0,72.0,1176.0,50.0,6000.0,False,True,True,True,134900.0
1354.0,15.0,3238.0,56.0,14720.0,False,True,True,True,410000.0
1355.0,8.0,1865.0,,10316.0,False,True,True,True,235000.0
1356.0,38.0,1920.0,102.0,10192.0,True,True,True,True,170000.0
1357.0,42.0,892.0,,9477.0,True,False,True,True,110000.0
1358.0,39.0,1078.0,,12537.0,False,False,True,True,149900.0
1359.0,10.0,1573.0,,2117.0,False,True,True,True,177500.0
1360.0,2.0,1980.0,129.0,16737.0,False,False,True,True,315000.0
1361.0,87.0,2601.0,51.0,9842.0,False,True,True,True,189000.0
1362.0,4.0,1530.0,124.0,16158.0,False,False,True,True,260000.0
1363.0,89.0,1738.0,,12513.0,False,True,True,True,104900.0
1364.0,1.0,1412.0,73.0,8499.0,False,True,True,True,156932.0
1366.0,10.0,1674.0,,7500.0,False,True,True,True,216000.0
1368.0,29.0,1475.0,41.0,2665.0,False,True,True,True,127000.0
1369.0,6.0,848.0,,4435.0,False,False,True,True,144000.0
1370.0,7.0,1668.0,48.0,10635.0,False,False,True,True,232000.0
1371.0,89.0,1374.0,90.0,5400.0,False,True,True,True,105000.0
1372.0,53.0,1661.0,80.0,9600.0,True,False,True,True,165500.0
1373.0,8.0,2097.0,75.0,9750.0,False,True,True,True,274300.0
1374.0,6.0,2633.0,,11400.0,False,False,True,True,466500.0
1375.0,3.0,1958.0,85.0,10625.0,False,True,True,True,250000.0
1376.0,0.0,1571.0,89.0,10991.0,False,False,True,True,239000.0
1377.0,78.0,790.0,52.0,6292.0,False,False,True,True,91000.0
1378.0,68.0,1604.0,60.0,10998.0,False,True,True,True,117000.0
1379.0,33.0,987.0,21.0,1953.0,False,True,True,True,83000.0
1380.0,2.0,1394.0,73.0,9735.0,False,True,True,True,167500.0
1381.0,96.0,864.0,45.0,8212.0,False,False,True,True,58500.0
1382.0,38.0,2117.0,,12925.0,False,False,True,True,237500.0
1383.0,86.0,1762.0,60.0,7200.0,False,True,True,True,157000.0
1384.0,89.0,1416.0,,25339.0,False,False,True,True,112000.0
1385.0,70.0,1258.0,60.0,9060.0,True,True,True,True,105000.0
1386.0,88.0,1154.0,40.0,5436.0,True,True,True,True,125500.0
1387.0,28.0,2784.0,80.0,16692.0,True,True,True,True,250000.0
1389.0,3.0,1746.0,42.0,14892.0,False,False,True,True,377500.0
1390.0,66.0,1218.0,60.0,6000.0,False,True,True,True,131000.0
1391.0,6.0,1525.0,70.0,9100.0,False,False,True,True,235000.0
1392.0,42.0,1584.0,65.0,8944.0,False,False,True,True,124000.0
1393.0,39.0,900.0,68.0,7838.0,True,False,True,True,123000.0
1394.0,103.0,1912.0,60.0,10800.0,False,True,True,True,163000.0
1395.0,0.0,1500.0,53.0,4045.0,False,False,True,True,246578.0
1396.0,2.0,2482.0,88.0,12665.0,False,True,True,True,281213.0
1397.0,62.0,1687.0,,57200.0,False,False,True,True,160000.0
1398.0,87.0,1513.0,51.0,6120.0,False,True,True,True,137500.0
1399.0,59.0,1904.0,60.0,7200.0,True,True,True,True,138000.0
1400.0,84.0,1608.0,51.0,6171.0,True,True,True,True,137450.0
1401.0,79.0,1158.0,50.0,6000.0,False,True,True,True,120000.0
1402.0,4.0,1593.0,62.0,7415.0,False,True,True,True,193000.0
1403.0,0.0,1294.0,64.0,6762.0,False,False,True,True,193879.0
1404.0,0.0,1464.0,49.0,15256.0,False,False,True,True,282922.0
1406.0,4.0,1646.0,44.0,3842.0,False,False,True,True,275000.0
1407.0,37.0,768.0,70.0,8445.0,True,False,True,True,133000.0
1408.0,24.0,833.0,,8780.0,True,False,True,False,112000.0
1409.0,100.0,1363.0,60.0,7740.0,False,True,True,True,125500.0
1410.0,22.0,2093.0,46.0,20544.0,True,True,True,True,215000.0
1411.0,8.0,1840.0,79.0,12420.0,False,True,True,True,230000.0
1412.0,59.0,1668.0,80.0,9600.0,True,True,True,True,140000.0
1413.0,60.0,1040.0,60.0,7200.0,False,False,False,True,90000.0
1415.0,85.0,1848.0,64.0,13053.0,False,True,True,True,207000.0
1416.0,2.0,1569.0,51.0,3635.0,False,False,True,True,175900.0
1417.0,125.0,2290.0,60.0,11340.0,False,True,True,True,122500.0
1418.0,11.0,2450.0,,16545.0,False,True,True,True,340000.0
1419.0,45.0,1144.0,71.0,9204.0,False,False,True,True,124000.0
1420.0,37.0,1844.0,,16381.0,False,False,True,True,223000.0
1421.0,38.0,1416.0,90.0,11700.0,False,True,True,True,179900.0
1422.0,33.0,1069.0,53.0,4043.0,False,False,True,True,127500.0
1423.0,5.0,848.0,37.0,4435.0,False,False,True,True,136500.0
1424.0,40.0,2201.0,,19690.0,True,True,True,True,274970.0
1425.0,49.0,1344.0,,9503.0,True,False,True,True,144000.0
1426.0,49.0,1252.0,80.0,10721.0,False,False,True,True,142000.0
1427.0,14.0,2127.0,81.0,10944.0,False,True,True,True,271000.0
1428.0,63.0,1558.0,60.0,10930.0,False,True,True,True,140000.0
1430.0,26.0,1440.0,,12546.0,False,False,True,True,182900.0
1431.0,1.0,1838.0,60.0,21930.0,False,True,True,True,192140.0
1432.0,33.0,958.0,,4928.0,False,False,True,True,143750.0
1433.0,80.0,968.0,60.0,10800.0,False,False,True,True,64500.0
1434.0,8.0,1792.0,93.0,10261.0,False,True,True,True,186500.0
1435.0,29.0,1126.0,80.0,17400.0,False,False,True,True,160000.0
1437.0,36.0,864.0,60.0,9000.0,True,False,True,True,120500.0
1438.0,0.0,1932.0,96.0,12444.0,False,False,True,True,394617.0
1439.0,53.0,1236.0,90.0,7407.0,True,False,True,True,149700.0
1440.0,28.0,1725.0,80.0,11584.0,False,True,True,True,197000.0
1441.0,86.0,2555.0,79.0,11526.0,False,True,True,True,191000.0
1442.0,4.0,848.0,,4426.0,False,False,True,True,149300.0
1443.0,1.0,2007.0,85.0,11003.0,False,True,True,True,310000.0
1444.0,93.0,952.0,,8854.0,False,False,True,True,121000.0
1445.0,3.0,1422.0,63.0,8500.0,False,False,True,True,179600.0
1446.0,41.0,913.0,70.0,8400.0,False,False,True,True,129000.0
1447.0,48.0,1188.0,,26142.0,False,False,True,True,157900.0
1448.0,12.0,2090.0,80.0,10000.0,False,True,True,True,240000.0
1449.0,97.0,1346.0,70.0,11767.0,True,True,True,True,112000.0
1451.0,35.0,1792.0,60.0,9000.0,False,True,True,False,136000.0
1452.0,1.0,1578.0,78.0,9262.0,False,False,True,True,287090.0
1453.0,1.0,1072.0,35.0,3675.0,False,False,True,True,145000.0
1455.0,5.0,1221.0,62.0,7500.0,False,False,True,True,185000.0
1456.0,8.0,1647.0,62.0,7917.0,False,True,True,True,175000.0
1457.0,32.0,2073.0,85.0,13175.0,True,False,True,True,210000.0
1458.0,69.0,2340.0,66.0,9042.0,True,True,True,True,266500.0
1459.0,60.0,1078.0,68.0,9717.0,False,False,True,True,142125.0
1460.0,43.0,1256.0,75.0,9937.0,False,False,True,True,147500.0
